fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100,outcome_probs_json,clob_token_ids_json
2026-09-22T00:06:07.096829+00:00,New York City,0xe0307f4691b5589a1d2999ede4389794bd88adcda618b7dfd856ed610747e60e,Will the lowest temperature in New York City be 53°F or below on September 21?,True,False,2026-09-21,2026-09-19,84.9924,0.0,1124.418,,1790036013482,,0.999,0.001,,2817.23,0.0,0.086187,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""85209108670090365178274071507715742889147910685032195761214149150480425185168"", ""50017109871943013716190463685529297458155326241872330072963703838331376330355""]"
2026-09-22T00:06:07.096867+00:00,New York City,0x043273170bb53ba00f6169d6c727fa0eba169820afef61d7dfbc4300fee42846,Will the lowest temperature in New York City be between 54-55°F on September 21?,True,False,2026-09-21,2026-09-19,15.0,15.0,752.094,,1790035577150,,0.999,0.001,,2793.56,0.0,0.127632,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""51060586314449425325638779761668328696951264988790770542729245984948004492075"", ""81135606728739885853934965992493382660000414773373582864441846214487985728493""]"
2026-09-22T00:06:07.096887+00:00,New York City,0x905449bef48c71733d9f09bec31fff942766703649221c5b4a602ee2a7b853fc,Will the lowest temperature in New York City be between 56-57°F on September 21?,True,False,2026-09-21,2026-09-19,93.68172,93.68172,550.56106,,1790035972638,,0.996,0.004,,2803.15,0.0,0.173952,,"{""Yes"": 0.002, ""No"": 0.998}","[""104096798487201577248318526074037989870728671206391530486331893138036637712820"", ""92630178262097736893724253293191579605783097665678901958338708967917845411781""]"
2026-09-22T00:06:07.096908+00:00,New York City,0x9642d9417d414a03c57e5dc2510fc74e8cfaa06e95404d35a61cf7b4dd7639d1,Will the lowest temperature in New York City be between 58-59°F on September 21?,True,False,2026-09-21,2026-09-19,335.620986,242.400986,363.4768,,1790035851622,,0.994,0.006,,535.57,0.0,0.227187,,"{""Yes"": 0.003, ""No"": 0.997}","[""88203067686696540968090761338860298250233796083217822768766274600576139194447"", ""79918383304555176867536700895311447959923172100648499280373379939062238661088""]"
2026-09-22T00:06:07.096933+00:00,New York City,0xb1dab44a7b7f5f0bc5364943b7804c8ac41e45fe41b4b2c4f74d300fd6c520e0,Will the lowest temperature in New York City be between 60-61°F on September 21?,True,False,2026-09-21,2026-09-19,1212.2311309999998,701.782081,181.0886,,1790035299005,,0.96,0.04,,3117.03,0.0,0.451672,,"{""Yes"": 0.02, ""No"": 0.98}","[""106604627590736686875113567475887306524414173548001767679482337327750138660483"", ""56546912947469684621786369626430710130122882130018586443493166414359012026643""]"
2026-09-22T00:06:07.096954+00:00,New York City,0xb61c6728082b6f8d5e442e9ca294bcd445880437d559955f6bf3cb1145c0420d,Will the lowest temperature in New York City be between 62-63°F on September 21?,True,False,2026-09-21,2026-09-19,1380.3374069999998,673.956514,349.419,,1790035956411,0.98,0.01,0.99,0.02,20.62,4576.23,,0.293428,"{""Yes"": 0.985, ""No"": 0.015}","[""11206655433583095001559496506306485926634412650447271326984999247821874354919"", ""112133084967032187230420756867790898195615076042084006044777634848529615555391""]"
2026-09-22T00:06:07.096975+00:00,New York City,0x112b06c7f21a18c0cb377479f68c3fb94f95b88c849435890734aa59f62a7fc8,Will the lowest temperature in New York City be between 64-65°F on September 21?,True,False,2026-09-21,2026-09-19,1068.393908,501.15714199999996,7092.65789,,1790036004815,,0.999,0.001,,9228.17,0.0,0.014343,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""71066196075072677687825343585037569023283047374985955637681932125867272180339"", ""94442046030316060117154501557822130739489172424422900210192136212312772727913""]"
2026-09-22T00:06:07.096995+00:00,New York City,0x545f334894f1c5a9bc8f5b278488f2fb64cd77ecf1814f34f48914e58e8c53cd,Will the lowest temperature in New York City be between 66-67°F on September 21?,True,False,2026-09-21,2026-09-19,65.0,65.0,6964.02979,,1790036004817,,0.999,0.001,,2766.15,0.0,0.014304,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""10705198047478580702001913639262037521031533381561743166016642493632564272725"", ""9858350446296959937302687797460052714343497153383423148834201044660178955265""]"
2026-09-22T00:06:07.097014+00:00,New York City,0x1129e3c4e0367a7f8f2953cfaece5f5cfbb0ce7c9292447b8730e656fb6257a4,Will the lowest temperature in New York City be between 68-69°F on September 21?,True,False,2026-09-21,2026-09-19,15.0,15.0,7123.95379,,1790036004815,,0.999,0.001,,2685.17,0.0,0.013981,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""96518855439226125751384867055940190816941527993311576175709473130890491933500"", ""66563139040401732043418181411621839215502030040348448143088936560233629492819""]"
2026-09-22T00:06:07.097035+00:00,New York City,0x4864c6dc8966e816a68638838bd028ba45f5ef0acec7de435144108f531d0c35,Will the lowest temperature in New York City be between 70-71°F on September 21?,True,False,2026-09-21,2026-09-19,31.0,0.0,7432.22729,,1790035994810,,0.999,0.001,,2695.58,0.0,0.013395,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""56107113447930916354239532256112642171199067509637813333410441880283483620715"", ""46250843600995338632568356944577896413007680475209997220712239160524015292651""]"
