fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100
2026-09-03T09:50:12.882455+00:00,New York City,0x898990c74b500d17144653039dfc3817ef542391e454f273769bfdec46f4643a,Will the lowest temperature in New York City be 63°F or below on September 3?,True,False,2026-09-03,2026-09-01,1082.016535,1082.016535,435.13126,,"{""Yes"": 0.005, ""No"": 0.995}","[""95886868377519521304786766610655073378194921511293220795407034487068234490675"", ""72949962925212331398188408425860088220454738120300791914267379798538610664708""]",1788429304381,0.002,0.992,0.008,0.998,338.94,304.81,0.222836,0.998
2026-09-03T09:50:12.882495+00:00,New York City,0xb264f7ecdf2fbbacc6e648a23159abb6f89a2e756bdbefd76753d3312f54d048,Will the lowest temperature in New York City be between 64-65°F on September 3?,True,False,2026-09-03,2026-09-01,1035.6069,957.6110999999997,342.3842,,"{""Yes"": 0.02, ""No"": 0.98}","[""71786947214783233322884890438444348250973011217631988798241426339601728034217"", ""20036283468188435356904956316844192437896362986104845281499127254806033308878""]",1788429410919,0.01,0.97,0.03,0.99,948.69,126.94,0.256196,0.99
2026-09-03T09:50:12.882518+00:00,New York City,0xcb4b256f6ef6ea2762167e3eea3f5fa366d48adc6dac5a34458c4c403a31bbe4,Will the lowest temperature in New York City be between 66-67°F on September 3?,True,False,2026-09-03,2026-09-01,615.687728,454.811058,105.4365,,"{""Yes"": 0.05, ""No"": 0.95}","[""108079362186861517823128214355816577907386800826997039062964234686323960458757"", ""32570808047779393797451607841968050783430930251855595372999337761163418521602""]",1788429411313,0.04,0.94,0.06,0.96,515.01,230.47,0.472974,0.97633
2026-09-03T09:50:12.882542+00:00,New York City,0xa9b29f8c0a9973d04679a792d7128f653f1bb73b1191d5e8a7b2679a1c19c9cb,Will the lowest temperature in New York City be between 68-69°F on September 3?,True,False,2026-09-03,2026-09-01,1099.576884,970.7705729999999,363.3035,,"{""Yes"": 0.92, ""No"": 0.08}","[""88287731330961809418983677206822943875734832387743183121714132869896674367699"", ""36653556845123020345706066686695630829174004999138553933047367926885987445160""]",1788429410894,0.91,0.07,0.93,0.09,759.38,529.89,0.938598,0.288385
2026-09-03T09:50:12.882556+00:00,New York City,0xf2d776d15de45c15834318e9e2f82d387bab889248b010ea81d01479b1c0d0de,Will the lowest temperature in New York City be between 70-71°F on September 3?,True,False,2026-09-03,2026-09-01,36455.802835,36455.802835,3926.05944,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""105230631884876537512511667582713373232301192212428219096679369434844982817820"", ""12294451991209112146219070836998817258780232665889597259655534416791841473906""]",1788429150247,,0.999,0.001,,700.38,0.0,0.025715,
2026-09-03T09:50:12.882570+00:00,New York City,0x1d56ad155cf2d6102f2f2aa1ea3ad09c9b5f0c31ab2aa4c6ae0c02991cdb0b9f,Will the lowest temperature in New York City be between 72-73°F on September 3?,True,False,2026-09-03,2026-09-01,727.2797720000001,727.279772,3737.63087,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""53740710982800244793266052632639800003571181466663591588388529284481164023290"", ""112241740715003282460470095053688370354255554788200635805222039727436263712418""]",1788429250247,,0.999,0.001,,620.27,0.0,0.027687,
2026-09-03T09:50:12.882583+00:00,New York City,0xa9e5f1f14cd56bf79f75c78a14d8f90697b146bae397fea2279c0d56d833c60e,Will the lowest temperature in New York City be between 74-75°F on September 3?,True,False,2026-09-03,2026-09-01,686.16521,561.06321,2371.3243,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""48786547593496751966866206169913143615942644741386502538423080246707864961997"", ""114944539864513626449466876358624434296568026038719924235695630337791429613822""]",1788429210244,,0.999,0.001,,477.02,0.0,0.042135,
2026-09-03T09:50:12.882595+00:00,New York City,0x748c3ceaaff82ecebd539d01a7fe741f8dcf2869e45a29853524ec03e17450e2,Will the lowest temperature in New York City be between 76-77°F on September 3?,True,False,2026-09-03,2026-09-01,47.0,47.0,2306.84679,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""92297860956196962317262179599821303647436196058294158477780160914244913907392"", ""92357787694783726969593106465018820675221225122652636797382025313397394612071""]",1788428970383,,0.999,0.001,,455.21,0.0,0.041702,
2026-09-03T09:50:12.882607+00:00,New York City,0xf050c0afa4623ce67ff9781f539ab900d9156827c3b22d4bbafca1a84f737809,Will the lowest temperature in New York City be between 78-79°F on September 3?,True,False,2026-09-03,2026-09-01,212.0,212.0,2809.92379,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""73316335287552685449247682767604033161341058257082078246398688334263898596575"", ""46354446766308520903255124234635853177974146671954522953203859391000012851430""]",1788429220246,,0.999,0.001,,474.73,0.0,0.035314,
2026-09-03T09:50:12.882619+00:00,New York City,0xf6c452df2264b1bd7e5a38a558ccb6deaccfac8f7c4c8693b57c8894e9b87dcd,Will the lowest temperature in New York City be between 80-81°F on September 3?,True,False,2026-09-03,2026-09-01,200.0,200.0,2829.24409,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""58613677302997837339508713967003030647631891916987231172588157808969538259023"", ""57800917017902248390642019522081495041375050100346595595107367253270813710393""]",1788429170243,,0.999,0.001,,463.48,0.0,0.035058,
2026-09-03T09:50:12.882630+00:00,New York City,0x607da0e7db099ef2edbdb775d596f03084b303ccaf455e763cb8de91118ce620,Will the lowest temperature in New York City be 82°F or higher on September 3?,True,False,2026-09-03,2026-09-01,200.0,200.0,2745.12839,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""1140591104391940370568492202876078212938430297068060236959309186698042865069"", ""13083015935610398857732968243457577532299589718321152793435003298894423379794""]",1788429280244,,0.999,0.001,,106.35,0.0,0.034177,
