fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100,outcome_probs_json,clob_token_ids_json
2026-09-22T00:08:35.003325+00:00,Austin,0x90435e0fbcfb85f4dea031d67b826283de9bb6ab48922b3c214b3f016682e935,Will the lowest temperature in Austin be 67°F or below on September 21?,True,False,2026-09-21,2026-09-19,0.0,0.0,54.49,,1790035977176,,0.07,0.93,,1002.01,0.0,0.934394,,"{""Yes"": 0.465, ""No"": 0.535}","[""1760196131066241646373192281778165711832053950209224864122273898243243681166"", ""37728141683565443714227939593312114860607210503292332263322534323630815482738""]"
2026-09-22T00:08:35.003369+00:00,Austin,0x414a5c0f6b9fd66b9405540c1ce9e38d6400ee385cb1e1460b4f057b676bda04,Will the lowest temperature in Austin be between 68-69°F on September 21?,True,False,2026-09-21,2026-09-19,0.0,0.0,56.14,,1790035666826,,0.48,0.52,,537.61,0.0,0.722994,,"{""Yes"": 0.26, ""No"": 0.74}","[""85050036402137358730004671181200457808691031680356768085469254271037303949718"", ""72892602705271200971270976757525123366895856334039873919515019236035160853435""]"
2026-09-22T00:08:35.003391+00:00,Austin,0x9c556485235b42dbe11a489ac25340b154f230feb12d9b1877942dc506867bf8,Will the lowest temperature in Austin be between 70-71°F on September 21?,True,False,2026-09-21,2026-09-19,0.0,0.0,54.49,,1790035976401,,0.07,0.93,,1002.01,0.0,0.934394,,"{""Yes"": 0.465, ""No"": 0.535}","[""60568148422573673387384039319270876112895109699890035995742720599371684455983"", ""107911655256819266919934953621884210222364191954670382123587683646095855223972""]"
2026-09-22T00:08:35.003413+00:00,Austin,0x4f38dcb88ff5070983fc2b43cc3f36458bf38fec9842f5b4c8b8808c77383c64,Will the lowest temperature in Austin be between 72-73°F on September 21?,True,False,2026-09-21,2026-09-19,0.0,0.0,61.99,,1790035882855,,0.85,0.15,,744.31,0.0,0.818986,,"{""Yes"": 0.075, ""No"": 0.925}","[""47136600566809867496056858692783217438395786336995965010022297693413198116878"", ""31898811619890058938605515800118832428964351593213421821261212428074054279126""]"
2026-09-22T00:08:35.003433+00:00,Austin,0xad05291e4cc46d85411ffa6f3f90bae1c7c0df53f5cb40d1c2de700d57f6e2c3,Will the lowest temperature in Austin be between 74-75°F on September 21?,True,False,2026-09-21,2026-09-19,38.18,38.18,63.9163,,1790034977665,0.89,,,0.11,0.0,457.01,,0.667042,"{""Yes"": 0.945, ""No"": 0.055}","[""59798301018494234168829639536825717901442041600874053855205448656151741385364"", ""98279488821820172849056345216631579743169025390853911569684349545424222989428""]"
2026-09-22T00:08:35.003455+00:00,Austin,0xb1afda4bfdc6e161487c5b7800db00b8ab91030b33462b76c25bc72bd7d1b093,Will the lowest temperature in Austin be between 76-77°F on September 21?,True,False,2026-09-21,2026-09-19,35.0,35.0,5944.08785,,1790036012075,,0.999,0.001,,2662.31,0.0,0.016712,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""73804233965378068631577291728110000911196878631791313294523250302443188394133"", ""39993912748115661099833582615720375573036751272734407472846212286750246844479""]"
2026-09-22T00:08:35.003521+00:00,Austin,0xb4c0a41ddc86c3539f4d140d94f90adc95d075d5ac248c6a7f2c915d780880e9,Will the lowest temperature in Austin be between 78-79°F on September 21?,True,False,2026-09-21,2026-09-19,35.0,35.0,5937.17485,,1790036012077,,0.999,0.001,,2681.14,0.0,0.016723,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""73595018183965040376108616124506144568807061604456263641078768551250712949104"", ""53574560812397331857734649997068409283264305148863132149351101846798458974220""]"
2026-09-22T00:08:35.003536+00:00,Austin,0x64c0aed8a4a9c02dfbebaf5341441be076514cd4c44c9c45a80ca74bc0ab7b80,Will the lowest temperature in Austin be between 80-81°F on September 21?,True,False,2026-09-21,2026-09-19,50.0,30.0,6349.48935,,1790036013930,,0.999,0.001,,2702.36,0.0,0.015707,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""3322384909262343052604599302004464315719787886820094411676332182157180694896"", ""68370342708681859691284099361599170648905486207580851290271383212146905584523""]"
2026-09-22T00:08:35.003550+00:00,Austin,0xdce069930cd921bef5f6990ce4fe0fb35609bfdca14943f07c675f5325045233,Will the lowest temperature in Austin be between 82-83°F on September 21?,True,False,2026-09-21,2026-09-19,15.0,15.0,5927.27935,,1790036013070,,0.999,0.001,,2680.89,0.0,0.016751,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""73952774365228053929505365089431219608547215639082265320036727277703312534131"", ""64225862081756151669133754164263419183559586597454554982868970351337072148586""]"
2026-09-22T00:08:35.003563+00:00,Austin,0x04ee6be1c9f7a75bef8b2edd65ef992767ccc96bd38a0a79edc94c0d8dbcca28,Will the lowest temperature in Austin be between 84-85°F on September 21?,True,False,2026-09-21,2026-09-19,36.0,0.0,6109.19635,,1790036013930,,0.999,0.001,,3314.5,0.0,0.016579,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""48452186120046067664562328063861347147868169959962356703397177736311219378789"", ""817609492492045848250675477675014721063245565024047713430635269619756647276""]"
