fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,book_ts,yes_best_bid,no_best_bid,yes_best_ask,no_best_ask,yes_ask_depth_usdc,no_ask_depth_usdc,yes_vwap_buy_100,no_vwap_buy_100,outcome_probs_json,clob_token_ids_json
2026-09-07T04:36:23.868893+00:00,Atlanta,0x7b9ec3c6cf95fb8b64f4b6045cccb171dd1d22e0c1fcfdf7ad06cccffc008561,Will the lowest temperature in Atlanta be 67°F or below on September 6?,True,False,2026-09-06,2026-09-04,69.0,64.0,616.91898,,1788756062709,,0.99,0.01,,8293.02,0.0,0.1553,,"{""Yes"": 0.005, ""No"": 0.995}","[""36213613213021247420878515947387487782399054903261339795325839511690855572049"", ""18379487253743197054680317100994292639107640046430139152094039811925100220093""]"
2026-09-07T04:36:23.868931+00:00,Atlanta,0xa449a0bf58771309d9f73496ad88cd3ab1dd992f1b54eab3a1c969171a985914,Will the lowest temperature in Atlanta be between 68-69°F on September 6?,True,False,2026-09-06,2026-09-04,14.0,9.0,18.94,,1788756062709,,0.69,0.31,,47.06,0.0,,,"{""Yes"": 0.155, ""No"": 0.845}","[""451723287480650253541964486307267149175102434548098278923286822931451350074"", ""51841839424197719838858517398959223629282153978169548676748527376960075674959""]"
2026-09-07T04:36:23.868953+00:00,Atlanta,0x7f9219fce02de4c4fcd8a7019d72e5dbf980c20728d8ced40933407c267159ab,Will the lowest temperature in Atlanta be between 70-71°F on September 6?,True,False,2026-09-06,2026-09-04,39.0,39.0,3.75,,1788755886423,,0.05,0.95,,170.68,0.0,0.955283,,"{""Yes"": 0.48, ""No"": 0.52}","[""12500576311706377930290598540646633646522912169115688070343523571702630328039"", ""45005204464300521207749759178172590199435372280530941195587507832405951962479""]"
2026-09-07T04:36:23.868975+00:00,Atlanta,0x55a25732104d2fc8bd271d642a836bd84f7a13c76cd35d929e2f6ee0f480af9b,Will the lowest temperature in Atlanta be between 72-73°F on September 6?,True,False,2026-09-06,2026-09-04,366.75159199999996,366.75159199999996,25.1488,,1788754002747,0.4,0.01,0.99,0.6,193.28,220.38,0.99,0.819803,"{""Yes"": 0.695, ""No"": 0.305}","[""15846654421817508116842793575940637231055184513098687547120342964502074565486"", ""18666192225793453065191286565701335884647233602740278240327709599702903975538""]"
2026-09-07T04:36:23.868996+00:00,Atlanta,0x6f67fc119861769baedc673d478afb6895392b33f6e3b5a656edac9aef128b20,Will the lowest temperature in Atlanta be between 74-75°F on September 6?,True,False,2026-09-06,2026-09-04,354.11,354.11,2894.94049,,1788755493520,,0.999,0.001,,8189.96,0.0,0.033526,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""109023505537605006838631492610583729446985515372348274938791337593415124110631"", ""2476952744188742361370756247177841494986100722699178405997858495572945411453""]"
2026-09-07T04:36:23.869014+00:00,Atlanta,0x96852f01b648b24a3c251e779cf27dfd93e516b3089a41777f98c17ad266a07d,Will the lowest temperature in Atlanta be between 76-77°F on September 6?,True,False,2026-09-06,2026-09-04,122.0,45.0,2834.52318,,1788755662181,,0.999,0.001,,8168.94,0.0,0.03437,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""21427123759152770242451926234378009496867906529474257061295134721562069348782"", ""101220123097227154996517081404425577749689654092495913223633044864657447169856""]"
2026-09-07T04:36:23.869032+00:00,Atlanta,0xee0ec757930fbeec4cc68f238e854cb5eaf0d85a8f26770556e03172c3c1a433,Will the lowest temperature in Atlanta be between 78-79°F on September 6?,True,False,2026-09-06,2026-09-04,190.439266,65.6,2811.24897,,1788755108305,,0.999,0.001,,8174.14,0.0,0.034638,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""68163939811663151831880974488734318734753514543652129425261749123681925034469"", ""26662138593114463608387932251975551420973072600281442415180680861706410725521""]"
2026-09-07T04:36:23.869050+00:00,Atlanta,0x1abbb05b1e495a3eab55c06cf41b208b16967cca12236f7da522a0088b0fb467,Will the lowest temperature in Atlanta be between 80-81°F on September 6?,True,False,2026-09-06,2026-09-04,95.0,65.0,2903.63871,,1788756062698,,0.999,0.001,,8127.92,0.0,0.033484,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""80696941466996437608064821897254968571939906344112772048267934104989723818376"", ""43191283660633687557508366048848001862094268682423733906310943000079018607353""]"
2026-09-07T04:36:23.869067+00:00,Atlanta,0x526b0f861a84dea86efb7472b9b1dca7179e66fcf66f8778e1c8f32032dac807,Will the lowest temperature in Atlanta be between 82-83°F on September 6?,True,False,2026-09-06,2026-09-04,54.9916,35.0,2890.65076,,1788755107309,,0.999,0.001,,8263.93,0.0,0.033691,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""79381285438799403933054838248384459087866805401290915879416096315545088042548"", ""63443832540378326958524115516720701621793237180748382114717636308257708823193""]"
2026-09-07T04:36:23.869085+00:00,Atlanta,0x18f6742cc399964255b49fe1c9096f0687eec77c1d5e024f7b8bcb85d0e08c99,Will the lowest temperature in Atlanta be between 84-85°F on September 6?,True,False,2026-09-06,2026-09-04,89.990049,59.990049,3085.43867,,1788755105308,,0.999,0.001,,8163.59,0.0,0.031629,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""115300471325623727675978482154459856630495149391883467619837716496158438513667"", ""20126715738296864509833175300621374859725078748864937234500423338541319762999""]"
2026-09-07T04:36:23.869132+00:00,Atlanta,0xf022d071073dbe582c236c149eadd65e14692df438a32346f64324306c443fd6,Will the lowest temperature in Atlanta be 86°F or higher on September 6?,True,False,2026-09-06,2026-09-04,39.997,35.0,2963.29363,,1788755190073,,0.999,0.001,,8169.99,0.0,0.032894,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""88755598506098777204147547804058948924887648948629699636569331190974169166566"", ""67498738904401151038047667844897568023164520395657165388023609666929429035495""]"
2026-09-07T04:36:23.869155+00:00,Atlanta,0xcd035bb934ff88f1a7b17eecafe0e12e1eae886f8eee674e0db4525145dbe70d,Will the highest temperature in Atlanta be 85°F or below on September 6?,True,False,2026-09-06,2026-09-04,1809.2380139999998,0.0,8171.36063,,1788755789032,,0.999,0.001,,11878.75,0.0,0.012064,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""3504386015819037897886394773339480418540943277804809879703992845709185815639"", ""29965793919574670604395002871489255113206313793805741664541469817695211470108""]"
2026-09-07T04:36:23.869172+00:00,Atlanta,0x8fb40355454209268581994185ee40917cc39db80f427cda6fc43ec1d47ae73e,Will the highest temperature in Atlanta be between 86-87°F on September 6?,True,False,2026-09-06,2026-09-04,2005.614318,0.0,7722.29985,,1788755789039,,0.999,0.001,,11795.5,0.0,0.012681,,"{""Yes"": 0.0005, ""No"": 0.9995}","[""93863619272247596826355700496099551059594541328249863103145021425308122731751"", ""25285536372329804701570007588022552736875203389043412246002541119986808551658""]"
